,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,0
2764,2012-10-16,Witchcliffe,7.0,20.3,0.0,,,NW,28.0,NNE,NNW,11.0,17.0,,,1022.8,1020.6,,,17.3,19.3,0
2765,2017-01-24,Walpole,8.2,23.4,0.0,,,S,31.0,N,SSE,9.0,17.0,54.0,57.0,1020.4,1018.7,,,17.7,20.4,0
2766,2013-03-24,Cairns,24.7,30.4,13.4,1.8,7.3,SE,52.0,SSE,SE,22.0,31.0,75.0,72.0,1013.3,1010.0,5.0,7.0,28.2,28.6,1
2767,2017-06-04,Canberra,-3.3,13.9,0.2,,,NNW,20.0,N,NW,4.0,13.0,99.0,50.0,1030.1,1025.6,8.0,,1.2,13.3,0
2768,2009-01-05,Moree,19.2,34.5,0.0,12.6,13.4,SE,35.0,ENE,S,19.0,11.0,44.0,22.0,1015.1,1010.6,1.0,6.0,24.2,32.9,0
2769,2013-06-02,Uluru,10.6,17.5,0.0,,,ESE,41.0,SE,ESE,17.0,24.0,78.0,57.0,1025.0,1022.5,,,13.2,16.9,0
2770,2016-02-27,Albany,17.8,26.8,0.0,5.2,11.7,,,ENE,,13.0,,72.0,,1014.8,1010.9,2.0,,22.9,,0
2771,2010-10-13,Adelaide,13.2,18.8,1.4,1.0,3.0,W,28.0,ENE,WSW,6.0,17.0,72.0,58.0,1019.2,1016.6,,,14.5,18.0,0
2772,2017-05-21,Townsville,18.0,27.0,0.0,2.8,,ENE,31.0,SE,ENE,9.0,24.0,75.0,71.0,1016.2,1013.9,,1.0,23.5,25.5,0
2773,2010-10-12,MountGambier,15.9,16.6,0.4,8.2,0.0,SSW,37.0,WNW,SSW,13.0,17.0,81.0,96.0,1020.6,1020.2,8.0,8.0,15.9,13.0,1
2774,2015-09-29,MountGinini,3.1,12.3,0.0,,,NW,50.0,WNW,W,17.0,17.0,64.0,53.0,,,,,7.3,10.1,0
2775,2012-05-09,BadgerysCreek,4.8,25.0,0.0,,,N,17.0,NNW,NNE,4.0,6.0,81.0,38.0,1021.4,1019.0,,,14.4,24.8,0
2776,2012-06-17,SydneyAirport,8.9,19.3,8.8,0.8,9.7,,,NNW,W,17.0,30.0,58.0,36.0,1018.7,1016.9,1.0,2.0,14.1,17.8,0
2777,2016-05-02,SydneyAirport,14.0,23.8,0.0,4.8,6.1,WSW,31.0,WNW,ENE,13.0,15.0,43.0,59.0,1017.2,1012.1,0.0,7.0,18.3,20.9,0
2778,2016-07-16,Townsville,13.3,21.8,6.8,1.8,,W,37.0,SW,SW,19.0,19.0,74.0,56.0,1015.3,1012.6,4.0,8.0,17.2,20.7,0
2779,2013-06-22,GoldCoast,9.9,20.0,7.0,,,SSE,46.0,SW,SSE,7.0,30.0,71.0,52.0,1021.1,1019.3,,,15.2,19.2,0
2780,2011-03-01,Wollongong,21.3,33.0,0.2,,,SW,56.0,ESE,W,4.0,15.0,68.0,31.0,1001.9,1003.6,,,25.2,31.0,0
2781,2015-07-10,Sale,1.1,15.7,0.4,,,NW,37.0,NNW,NW,2.0,11.0,96.0,64.0,1017.9,1013.5,8.0,8.0,6.0,13.7,0
2782,2015-07-30,Williamtown,4.3,20.1,0.0,1.4,,NW,31.0,NNW,NNW,9.0,19.0,83.0,37.0,1028.0,1021.9,4.0,2.0,11.1,19.6,0
2783,2009-03-18,MelbourneAirport,12.3,28.5,0.0,4.0,8.8,N,41.0,NNE,N,13.0,26.0,68.0,14.0,1017.4,1012.6,3.0,2.0,13.9,26.8,0
2784,2011-12-11,Tuggeranong,14.4,23.0,5.8,,,ENE,43.0,N,N,9.0,22.0,95.0,76.0,1004.0,1001.5,,,16.8,17.1,1
2785,2012-01-11,Penrith,17.1,28.3,0.0,,,WNW,63.0,NNW,WSW,6.0,35.0,37.0,29.0,,,,,24.3,26.6,0
2786,2008-12-01,Brisbane,17.0,31.3,0.0,7.2,13.2,S,30.0,WNW,NE,4.0,13.0,52.0,41.0,1013.9,1010.1,1.0,1.0,25.4,28.6,0
2787,2012-08-07,Albury,2.6,13.4,0.0,,,WNW,30.0,,NW,0.0,19.0,80.0,49.0,1025.8,1023.6,,,7.9,13.1,0
2788,2011-11-28,GoldCoast,20.4,27.3,0.0,,,S,33.0,E,E,9.0,13.0,75.0,74.0,1016.7,1015.6,,,25.8,26.4,0
2789,2009-11-12,Sydney,16.6,26.7,0.0,6.8,11.2,,,NNW,NNE,17.0,20.0,70.0,54.0,1020.0,1013.4,0.0,6.0,22.0,26.0,1
2790,2013-05-27,SydneyAirport,10.9,18.0,0.2,3.2,7.1,SSW,50.0,NW,S,13.0,30.0,68.0,67.0,1029.3,1028.3,5.0,5.0,13.8,17.5,1
2791,2012-11-14,Woomera,15.5,34.7,0.0,10.8,10.6,W,41.0,SE,W,15.0,30.0,35.0,9.0,1017.2,1013.7,2.0,,20.7,32.4,0
2792,2011-09-18,WaggaWagga,7.0,23.9,0.0,3.0,11.1,W,30.0,NW,WSW,11.0,13.0,36.0,30.0,1016.2,1015.7,1.0,1.0,16.0,23.5,0
2793,2017-03-27,Walpole,11.1,18.6,1.4,,,W,39.0,NW,WNW,11.0,20.0,74.0,65.0,1021.2,1019.0,,,15.1,17.6,0
2794,2017-02-04,Launceston,14.1,22.7,0.0,,,NNW,46.0,NNW,N,19.0,24.0,76.0,58.0,,,8.0,,17.6,22.0,0
2795,2009-02-12,MountGambier,11.6,21.6,0.2,4.0,11.9,SSE,57.0,SSE,SSE,30.0,37.0,40.0,42.0,1024.5,1022.7,5.0,2.0,16.3,20.6,0
2796,2017-01-06,Ballarat,16.4,34.2,0.0,,,SE,52.0,N,ENE,30.0,9.0,43.0,27.0,1015.6,1013.6,1.0,4.0,26.0,31.4,0
2797,2010-12-25,NorfolkIsland,19.6,25.5,0.0,5.8,8.7,E,41.0,ENE,E,20.0,24.0,63.0,68.0,1018.3,1016.5,7.0,7.0,24.5,24.3,0
2798,2010-10-26,Mildura,10.5,27.8,0.0,6.0,12.5,W,48.0,NW,W,20.0,28.0,36.0,24.0,1017.8,1015.8,5.0,1.0,19.3,27.2,0
2799,2010-06-15,Cairns,21.2,27.2,0.0,6.4,4.1,SSE,52.0,SSE,ESE,30.0,24.0,70.0,59.0,1017.6,1014.1,7.0,7.0,23.5,25.5,0
2800,2014-09-05,Sale,1.8,16.0,0.0,,,E,26.0,WNW,E,9.0,17.0,85.0,61.0,1027.1,1025.7,1.0,1.0,8.1,15.3,0
2801,2009-10-18,Witchcliffe,14.0,22.5,0.0,,,W,30.0,S,W,13.0,19.0,85.0,66.0,1016.2,1015.6,,,16.4,19.9,0
2802,2013-06-28,Uluru,8.7,20.1,0.0,,,ESE,35.0,ESE,E,19.0,22.0,64.0,38.0,1022.4,1020.8,,,12.3,18.8,0
2803,2013-08-22,NorahHead,7.6,18.6,0.0,,,WNW,31.0,NNW,W,24.0,7.0,55.0,42.0,1014.6,1010.9,,,11.7,17.1,0
2804,2010-11-14,CoffsHarbour,19.9,28.0,0.0,6.6,12.9,NE,57.0,NE,NNE,20.0,43.0,63.0,64.0,1020.1,1016.7,1.0,1.0,24.6,25.4,0
2805,2016-03-21,Woomera,16.0,29.2,0.0,8.0,11.2,SE,30.0,E,WNW,19.0,9.0,45.0,19.0,1018.2,1015.3,0.0,0.0,18.9,28.3,0
2806,2010-11-08,Perth,14.8,29.7,0.0,6.4,8.1,WSW,30.0,E,WSW,9.0,13.0,49.0,34.0,1013.3,1010.8,1.0,6.0,21.8,27.2,0
2807,2009-02-16,Walpole,16.4,25.0,0.0,,,NW,41.0,W,W,20.0,22.0,76.0,53.0,1009.8,1010.1,,,20.3,24.4,0
2808,2009-03-05,Richmond,10.3,26.0,0.0,3.8,,ESE,43.0,WSW,SW,13.0,7.0,45.0,29.0,1010.4,1008.0,,,18.6,25.3,0
2809,2013-06-11,Watsonia,9.7,14.0,0.0,3.2,0.0,N,31.0,N,SW,17.0,7.0,73.0,84.0,1018.8,1016.6,7.0,7.0,12.3,13.9,0
2810,2015-02-06,Mildura,15.5,38.6,0.0,8.0,10.7,N,61.0,NE,N,13.0,17.0,34.0,15.0,1020.5,1018.3,1.0,6.0,26.0,36.6,0
2811,2015-06-09,Uluru,7.7,22.9,0.0,,,SE,43.0,ESE,E,15.0,24.0,47.0,22.0,1026.8,1023.5,,2.0,12.5,22.2,0
2812,2014-02-20,Mildura,10.2,23.3,2.2,6.6,10.5,SSW,35.0,SW,SW,13.0,19.0,66.0,26.0,1015.0,1015.7,0.0,6.0,13.8,21.7,0
2813,2010-04-25,Newcastle,17.5,20.0,6.2,,,,,,W,0.0,2.0,97.0,97.0,,,8.0,7.0,18.5,18.2,1
2814,2011-07-21,MountGambier,2.3,13.2,0.0,1.4,8.1,SE,33.0,SSE,SE,9.0,20.0,86.0,69.0,1029.0,1026.0,1.0,6.0,5.6,11.4,0
2815,2014-08-01,Penrith,12.3,18.1,0.0,,,SW,67.0,W,WNW,9.0,26.0,43.0,28.0,,,,,16.2,16.1,0
2816,2015-02-06,Darwin,23.5,33.4,0.0,6.4,11.7,WNW,39.0,W,WNW,15.0,30.0,71.0,57.0,1010.9,1008.3,6.0,2.0,30.1,33.1,0
2817,2012-05-01,MountGinini,1.4,9.3,0.4,,,NW,37.0,W,W,19.0,15.0,,89.0,,,,,,8.4,1
2818,2016-01-24,Ballarat,12.5,22.1,0.0,,,S,43.0,S,S,24.0,24.0,98.0,64.0,1014.5,1014.1,8.0,8.0,14.3,19.1,0
2819,2012-04-04,Albany,17.8,21.7,1.6,9.4,0.6,,,NNW,W,9.0,9.0,93.0,88.0,1011.8,1011.1,8.0,8.0,18.5,19.0,1
2820,2012-03-15,Albany,16.9,20.9,0.0,4.0,9.6,,,SE,ESE,19.0,19.0,62.0,55.0,1020.1,1018.5,6.0,2.0,18.1,19.8,0
2821,2016-12-19,SydneyAirport,16.8,24.9,0.2,7.8,7.1,NE,52.0,ENE,ENE,20.0,31.0,50.0,42.0,1021.0,1017.4,6.0,3.0,20.2,23.4,0
2822,2015-10-22,Adelaide,12.4,19.9,0.0,,,E,31.0,SE,SE,13.0,11.0,56.0,42.0,1024.5,1022.5,,,13.3,19.1,0
2823,2017-04-11,SalmonGums,7.9,26.3,0.0,,,N,28.0,NNE,NNE,17.0,9.0,52.0,27.0,,,,,18.3,25.5,0
2824,2014-03-28,Bendigo,12.8,27.5,3.6,2.0,,WNW,44.0,S,SW,7.0,17.0,94.0,38.0,1015.9,1013.6,,,15.4,26.7,0
2825,2009-01-20,Penrith,17.1,39.5,0.0,,,NE,44.0,SSE,NW,6.0,17.0,59.0,18.0,,,,,23.8,39.2,0
2826,2012-02-23,MelbourneAirport,12.6,27.2,0.0,5.8,11.9,SSE,39.0,WSW,S,11.0,24.0,75.0,48.0,1018.9,1018.5,2.0,1.0,16.0,26.6,0
2827,2015-01-06,Launceston,11.2,27.5,0.0,,,NW,35.0,ESE,NW,7.0,13.0,65.0,39.0,,,,1.0,19.2,25.8,0
2828,2013-05-19,Ballarat,-0.1,13.8,0.0,,,N,31.0,ENE,NW,2.0,17.0,100.0,56.0,1019.9,1016.8,3.0,3.0,5.4,12.7,0
2829,2009-10-19,Albury,5.1,22.7,0.0,,,NE,19.0,WSW,NW,4.0,6.0,78.0,38.0,1026.6,1023.7,,,12.2,22.0,0
2830,2013-05-15,SalmonGums,1.0,19.9,0.0,,,WNW,17.0,NNW,S,2.0,4.0,93.0,44.0,,,,,12.0,18.6,0
2831,2015-03-03,Moree,20.1,35.4,0.0,10.2,11.7,ENE,39.0,NNE,NNE,28.0,20.0,65.0,33.0,1015.3,1011.8,0.0,1.0,24.3,33.1,0
2832,2009-12-26,CoffsHarbour,24.2,27.4,0.0,8.8,2.0,NE,43.0,NE,NNE,22.0,24.0,73.0,83.0,1013.8,1012.4,7.0,8.0,26.2,25.6,1
2833,2012-11-08,MountGambier,9.0,18.5,1.2,4.4,9.0,W,48.0,NW,WSW,11.0,31.0,92.0,43.0,1013.5,1013.9,2.0,6.0,13.1,17.5,1
2834,2011-09-22,NorahHead,12.6,24.5,0.0,,,NE,41.0,SSW,NE,6.0,28.0,59.0,72.0,1023.9,1019.2,,,18.4,18.7,0
2835,2014-04-28,Hobart,4.8,19.5,0.0,0.6,6.8,NNW,44.0,NNW,NNW,19.0,15.0,73.0,49.0,1021.8,1015.0,,,7.4,16.4,0
2836,2011-03-27,Witchcliffe,14.0,31.9,0.0,,,SE,39.0,SE,SSE,11.0,24.0,65.0,49.0,,,,,24.2,28.3,0
2837,2014-03-16,Mildura,14.2,24.0,2.0,8.4,4.8,W,44.0,WNW,W,9.0,26.0,72.0,32.0,1010.7,1010.1,8.0,6.0,15.7,21.8,0
2838,2013-11-07,Nhil,17.8,27.4,0.0,,,WSW,44.0,NW,SSW,9.0,17.0,30.0,38.0,1009.3,1009.6,,,19.8,25.3,0
2839,2016-12-13,PerthAirport,14.9,26.4,0.0,5.2,11.8,W,39.0,SSE,W,19.0,30.0,52.0,41.0,1020.5,1017.7,5.0,0.0,19.1,25.1,0
2840,2010-08-19,Cairns,23.5,29.3,2.2,5.2,3.4,E,28.0,ESE,NE,9.0,17.0,96.0,68.0,1018.2,1014.1,8.0,2.0,23.6,28.4,0
2841,2011-08-28,Albury,0.4,16.2,0.0,,,WSW,24.0,,WNW,0.0,7.0,72.0,44.0,1022.8,1018.7,,2.0,7.3,15.8,0
2842,2010-05-03,Sale,6.7,19.1,0.0,2.8,9.0,E,37.0,ENE,E,7.0,30.0,83.0,63.0,1027.1,1020.8,6.0,7.0,13.2,18.2,0
2843,2016-03-23,Ballarat,11.9,27.4,0.0,,,WNW,43.0,NNE,WSW,17.0,24.0,46.0,22.0,1017.0,1016.1,7.0,8.0,17.5,25.6,0
2844,2012-04-02,Sale,15.0,24.4,0.4,2.2,7.4,E,26.0,NNE,S,11.0,6.0,76.0,53.0,1016.6,1012.8,6.0,5.0,18.6,23.1,0
2845,2009-01-05,Hobart,12.2,24.9,0.0,8.8,3.3,WNW,80.0,NNE,NW,19.0,39.0,46.0,37.0,1004.5,1000.1,3.0,7.0,17.2,23.8,0
2846,2015-08-11,Cobar,4.0,18.6,0.0,4.0,,WSW,33.0,W,WNW,7.0,13.0,46.0,25.0,1016.5,1013.0,1.0,1.0,12.3,18.3,0
2847,2014-03-04,Adelaide,19.7,35.4,0.0,6.6,11.8,SW,33.0,,W,0.0,15.0,41.0,17.0,1018.7,1016.2,,,24.9,35.0,0
2848,2016-08-25,Watsonia,3.5,13.3,1.2,1.6,7.0,SW,37.0,W,WSW,9.0,17.0,99.0,64.0,1015.1,1015.5,7.0,5.0,7.5,12.7,1
2849,2015-04-03,WaggaWagga,6.6,28.2,0.0,5.8,9.7,ENE,37.0,ENE,NNE,6.0,13.0,50.0,32.0,1021.2,1018.3,1.0,4.0,12.2,26.9,0
2850,2009-02-25,Mildura,10.8,30.6,0.0,9.6,12.1,SSE,39.0,ESE,S,19.0,11.0,48.0,16.0,1019.0,1016.8,0.0,2.0,15.7,28.2,0
2851,2015-03-13,Newcastle,19.0,23.8,9.6,,,,,,SE,0.0,19.0,93.0,58.0,,,8.0,7.0,19.6,22.8,1
2852,2010-08-10,Bendigo,4.2,11.6,15.6,,,SSE,33.0,SSE,SE,24.0,15.0,95.0,84.0,1011.8,1008.1,8.0,6.0,8.5,11.0,1
2853,2015-11-22,WaggaWagga,9.6,27.3,0.0,7.0,13.5,WNW,33.0,NE,NW,17.0,24.0,55.0,31.0,1017.5,1012.9,1.0,3.0,20.0,25.8,0
2854,2012-11-17,Darwin,26.3,33.1,0.0,6.6,8.7,E,56.0,NW,WNW,20.0,26.0,72.0,59.0,1010.7,1006.8,6.0,3.0,30.1,32.8,0
2855,2011-06-19,Cobar,6.2,15.7,0.0,3.0,,WSW,22.0,NNW,W,2.0,15.0,71.0,45.0,1020.1,1018.0,7.0,8.0,10.7,15.0,0
2856,2013-05-02,Albany,16.4,22.5,7.2,1.6,7.4,,,N,W,20.0,7.0,68.0,80.0,1003.6,1004.0,2.0,6.0,19.5,19.9,1
2857,2011-01-05,Adelaide,14.8,28.7,0.0,6.4,12.0,SE,31.0,W,WNW,4.0,13.0,57.0,27.0,1010.8,1008.7,,,18.6,27.1,0
2858,2016-04-20,Canberra,7.2,25.0,0.0,,,ENE,30.0,SE,SSE,7.0,6.0,70.0,33.0,1025.3,1021.9,,5.0,15.0,24.5,0
2859,2015-02-09,Cobar,24.3,40.3,0.0,10.0,,W,35.0,SSE,WSW,9.0,11.0,24.0,11.0,1017.1,1014.9,0.0,1.0,29.0,38.8,0
2860,2013-04-09,Hobart,14.7,20.1,0.8,1.4,7.8,SE,20.0,ESE,SE,9.0,15.0,87.0,68.0,1027.2,1023.0,,,16.4,19.5,0
2861,2013-09-08,Sydney,17.0,21.2,0.0,4.6,1.7,SSE,41.0,SSE,ESE,13.0,13.0,78.0,73.0,1026.2,1023.0,7.0,7.0,17.5,18.7,0
2862,2010-06-27,Darwin,20.8,32.6,0.0,7.4,9.6,ESE,50.0,SE,ESE,17.0,19.0,45.0,34.0,1013.0,1010.4,1.0,3.0,25.0,31.5,0
2863,2014-05-08,Penrith,10.3,21.1,0.0,,,SSW,30.0,SSW,SSW,13.0,6.0,51.0,46.0,,,,,16.4,20.5,0
2864,2012-05-06,Woomera,9.0,21.6,0.0,14.4,9.1,N,37.0,NNE,N,17.0,20.0,44.0,24.0,1019.4,1015.8,5.0,5.0,14.1,20.8,0
2865,2015-01-06,Sydney,21.3,28.2,0.2,4.0,11.8,E,26.0,SSE,E,11.0,17.0,80.0,64.0,1020.7,1019.9,5.0,3.0,24.4,26.8,0
2866,2013-08-22,Moree,-0.5,18.1,0.0,4.0,10.3,,,NE,WSW,13.0,15.0,59.0,25.0,1019.3,1015.7,7.0,4.0,8.4,16.8,0
2867,2009-01-31,Watsonia,19.5,33.2,0.0,14.2,10.8,S,43.0,ENE,SW,6.0,19.0,57.0,52.0,1013.4,1013.5,1.0,6.0,25.2,29.2,0
2868,2012-11-22,Sydney,17.1,20.7,0.0,9.0,0.3,SSW,72.0,SSE,SE,22.0,22.0,66.0,59.0,1017.1,1017.0,7.0,7.0,18.8,19.4,0
2869,2016-04-25,Witchcliffe,15.9,21.6,4.8,,,NW,52.0,WSW,WNW,7.0,20.0,76.0,68.0,1012.7,1010.6,,,17.8,19.1,1
2870,2010-08-30,SalmonGums,12.3,22.0,0.0,,,SW,35.0,NW,N,15.0,17.0,77.0,45.0,,,,,14.9,20.2,1
2871,2017-02-08,Tuggeranong,16.7,23.5,0.0,,,NE,46.0,SSE,ENE,13.0,11.0,69.0,63.0,1023.2,1021.1,,,19.9,23.4,0
2872,2009-03-30,PerthAirport,17.4,26.1,0.0,6.2,8.9,SW,46.0,ESE,WSW,19.0,26.0,66.0,47.0,1016.1,1012.1,7.0,1.0,19.5,25.4,0
2873,2014-06-18,Bendigo,6.6,12.6,0.0,,,SE,20.0,S,SE,4.0,7.0,71.0,66.0,1032.7,1029.7,8.0,3.0,9.4,11.0,0
2874,2009-12-01,Richmond,14.0,22.9,5.2,,,SSE,50.0,S,SE,20.0,35.0,48.0,38.0,1016.8,1016.8,,,17.9,22.2,0
2875,2011-05-24,Sale,8.5,13.6,1.0,1.6,0.8,W,39.0,W,SSW,28.0,22.0,87.0,90.0,1008.1,1011.0,7.0,8.0,10.7,10.8,1
2876,2015-05-25,Cairns,21.8,25.3,1.4,6.2,2.6,SE,52.0,SSE,SSE,24.0,22.0,79.0,71.0,1021.7,1019.1,7.0,7.0,24.2,25.1,1
2877,2012-11-07,BadgerysCreek,18.5,26.5,0.2,,,NE,22.0,E,NE,4.0,4.0,80.0,56.0,1013.8,1009.6,,,21.1,25.7,1
2878,2014-09-13,MountGambier,5.1,15.5,0.0,1.6,2.4,NW,30.0,N,NW,13.0,11.0,82.0,57.0,1025.7,1022.3,8.0,7.0,10.2,14.9,0
2879,2016-11-04,NorahHead,15.9,27.4,0.0,,,NE,33.0,NW,ENE,6.0,17.0,69.0,64.0,1014.9,1009.7,,,21.0,24.6,0
2880,2009-04-28,Newcastle,7.8,22.6,0.0,,,,,NW,NW,28.0,6.0,54.0,44.0,,,0.0,4.0,17.8,21.6,0
2881,2010-08-14,PerthAirport,7.1,18.4,1.0,2.2,7.6,WSW,31.0,WSW,SSE,7.0,11.0,89.0,53.0,1021.5,1020.6,3.0,7.0,12.3,16.9,0
2882,2014-01-07,Nuriootpa,8.9,22.9,0.0,8.0,12.8,SE,48.0,ESE,E,22.0,22.0,49.0,32.0,1024.8,1020.7,2.0,3.0,13.4,20.8,0
2883,2012-07-31,SydneyAirport,7.8,13.9,2.8,3.0,6.3,SSW,54.0,WSW,SSW,24.0,33.0,62.0,63.0,1025.8,1023.0,6.0,6.0,10.3,13.5,0
2884,2009-02-20,GoldCoast,22.6,31.5,4.2,,,SSW,41.0,NW,SSE,2.0,30.0,72.0,68.0,1010.9,1009.4,,,27.4,27.7,1
2885,2010-06-27,Richmond,-0.4,15.9,0.0,,,S,19.0,,SSE,0.0,13.0,81.0,47.0,1021.6,1019.1,,,6.8,14.1,0
2886,2013-07-01,Nhil,9.5,16.7,3.0,,,W,46.0,NW,WNW,15.0,33.0,92.0,71.0,1025.9,1023.7,,,12.3,16.4,0
2887,2009-06-21,Darwin,18.0,30.7,0.0,5.8,9.4,SSE,28.0,S,NW,13.0,13.0,45.0,27.0,1013.8,1010.4,5.0,5.0,22.0,29.8,0
2888,2009-08-22,Hobart,5.9,14.1,3.2,1.0,3.0,WNW,54.0,NNE,NW,20.0,30.0,66.0,38.0,998.7,997.9,5.0,7.0,9.7,14.0,0
2889,2016-01-26,Hobart,14.0,19.7,0.0,6.2,2.5,ESE,33.0,WSW,SE,7.0,19.0,63.0,46.0,1023.5,1023.5,7.0,7.0,15.8,19.0,0
2890,2011-06-20,PerthAirport,11.9,20.7,1.4,1.8,4.8,SSW,39.0,SSW,SW,7.0,20.0,85.0,66.0,1023.3,1023.1,2.0,7.0,16.4,19.5,0
2891,2016-10-20,Nuriootpa,5.2,27.4,0.0,3.7,12.2,WNW,70.0,N,N,11.0,31.0,55.0,25.0,1014.3,1008.4,1.0,,17.3,26.7,1
2892,2016-10-23,Williamtown,8.1,18.7,3.0,,,SSW,65.0,WSW,S,28.0,41.0,56.0,42.0,1017.8,1017.5,8.0,,13.3,17.9,0
2893,2014-02-07,BadgerysCreek,10.9,32.0,0.0,,,E,31.0,N,NE,2.0,9.0,67.0,27.0,1017.6,1013.9,,,18.1,30.9,0
2894,2015-07-04,Tuggeranong,-4.8,8.8,0.0,,,W,17.0,,W,0.0,7.0,90.0,50.0,1023.7,1022.1,,,0.2,8.1,0
2895,2014-06-27,SalmonGums,7.1,13.4,2.0,,,SW,50.0,W,SW,19.0,26.0,79.0,54.0,,,,,10.1,12.3,0
2896,2017-01-18,PearceRAAF,,34.9,,,9.2,E,61.0,ENE,WNW,26.0,15.0,43.0,23.0,1010.6,1006.0,,7.0,23.9,33.2,0
2897,2015-12-15,Hobart,12.1,24.3,0.0,6.6,9.1,S,39.0,NNW,ESE,17.0,20.0,56.0,54.0,1017.6,1016.7,2.0,5.0,19.7,21.8,0
2898,2014-09-05,NorfolkIsland,17.2,19.9,0.0,5.8,8.8,WNW,61.0,WNW,WNW,39.0,37.0,68.0,75.0,1008.2,1007.4,5.0,6.0,18.4,18.1,0
2899,2014-10-18,Cobar,11.5,28.1,0.0,8.4,,NE,35.0,ENE,NNE,26.0,13.0,40.0,10.0,1026.3,1022.9,0.0,0.0,17.9,27.6,0
2900,2011-05-06,SalmonGums,8.6,21.6,0.0,,,S,37.0,SW,SSW,15.0,22.0,70.0,50.0,,,,,16.9,19.5,0
2901,2012-05-24,Portland,9.5,12.7,4.8,3.8,0.0,SE,52.0,SSE,SE,19.0,28.0,75.0,71.0,1017.3,1015.3,4.0,8.0,11.1,11.7,1
2902,2013-04-07,Uluru,17.4,32.7,0.0,,,E,39.0,ESE,E,17.0,15.0,33.0,18.0,1017.9,1014.3,,,24.4,31.2,0
2903,2009-10-19,Tuggeranong,3.7,20.9,0.0,,,N,28.0,WNW,NW,2.0,13.0,75.0,49.0,1027.0,1023.6,,,11.4,20.1,0
2904,2017-05-20,Woomera,9.3,20.7,0.2,2.8,0.0,NNW,26.0,NE,N,7.0,11.0,87.0,46.0,1016.9,1014.7,2.0,,13.4,20.5,0
2905,2010-10-13,Melbourne,14.3,14.8,9.4,4.0,0.0,SSW,22.0,S,S,13.0,17.0,91.0,92.0,1017.4,1015.0,8.0,8.0,14.6,13.4,1
2906,2010-05-30,SydneyAirport,11.3,19.5,2.4,1.4,2.2,NW,33.0,NW,W,19.0,11.0,67.0,47.0,1003.3,1002.4,2.0,7.0,15.1,19.4,1
2907,2016-03-04,Brisbane,20.7,29.9,0.4,8.4,11.1,E,33.0,ESE,E,4.0,11.0,66.0,44.0,1021.2,1017.8,4.0,2.0,25.7,29.7,0
2908,2012-05-11,Dartmoor,7.1,15.2,1.8,1.4,6.7,W,43.0,WNW,WSW,15.0,22.0,88.0,57.0,1019.4,1019.5,,,10.9,14.7,1
2909,2010-02-19,Portland,11.8,25.4,0.0,5.2,10.5,ESE,24.0,E,S,6.0,13.0,96.0,55.0,1021.1,1017.6,6.0,3.0,16.4,24.4,0
2910,2012-07-27,Portland,10.3,12.2,4.6,1.6,1.6,S,41.0,S,SW,19.0,20.0,71.0,62.0,1016.6,1017.3,7.0,6.0,10.8,10.7,1
2911,2015-11-06,Launceston,15.8,26.2,5.0,,,NNW,35.0,NNW,NNW,4.0,20.0,88.0,66.0,,,7.0,8.0,17.9,24.1,0
2912,2011-01-29,MelbourneAirport,9.3,29.2,0.0,6.4,12.5,S,28.0,WSW,NE,9.0,13.0,75.0,32.0,1020.0,1017.7,3.0,4.0,15.2,28.8,0
2913,2012-05-14,MountGinini,-4.4,5.2,,,,S,44.0,,SSE,,7.0,,61.0,,,,,,3.7,0
2914,2009-11-13,Albury,18.1,32.8,0.0,,,SE,31.0,SE,SSE,19.0,17.0,42.0,22.0,1017.2,1013.9,,,23.2,31.7,0
2915,2012-07-02,Adelaide,6.6,13.2,1.4,3.2,,SW,26.0,,SW,0.0,11.0,83.0,62.0,1028.3,1027.2,,,9.7,12.0,0
2916,2014-03-04,PerthAirport,17.7,32.5,0.0,8.8,11.8,SE,41.0,SE,SSE,17.0,19.0,52.0,15.0,1021.9,1018.1,0.0,3.0,22.4,32.1,0
2917,2009-12-30,Watsonia,14.4,38.0,0.0,7.6,12.3,NE,31.0,NNE,N,7.0,11.0,72.0,19.0,1021.8,1015.6,0.0,1.0,20.0,36.1,0
2918,2011-12-25,Mildura,22.9,34.8,0.0,9.6,5.3,WSW,56.0,N,NW,19.0,13.0,27.0,25.0,1004.9,1003.4,7.0,7.0,30.6,33.5,1
2919,2010-10-19,CoffsHarbour,10.0,22.3,0.0,5.6,11.4,S,41.0,SW,S,28.0,28.0,45.0,65.0,1022.6,1022.4,1.0,4.0,19.9,21.3,1
2920,2011-10-04,Watsonia,4.5,21.9,0.0,3.0,10.1,NNE,22.0,NE,NNE,4.0,11.0,89.0,34.0,1024.0,1021.1,1.0,7.0,9.3,20.7,0
2921,2009-01-08,Penrith,20.4,22.6,,,,SE,35.0,S,SE,11.0,24.0,82.0,99.0,,,,,21.6,19.3,1
2922,2015-12-13,Richmond,16.0,27.3,0.2,,,ENE,31.0,NE,NE,6.0,15.0,73.0,46.0,1019.4,1014.7,8.0,,19.2,26.8,0
